dependent_feature,independent_feature,beta,t_statistic,p,n_train,n_test,r2_train,r2_test,formula,q
bedtime_int_log1p_resid,micom_0_log,-0.0015346920772946,-0.9034147524047892,0.3664550472891523,1468.0,1468,0.0534169531270239,,bedtime_int_log1p_resid ~ micom_0_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7856006167849893
bedtime_int_log1p_resid,micom_1_log,3.6495371815074833e-06,0.0028354072147905,0.9977380630097707,1469.0,1469,0.0531765779911626,,bedtime_int_log1p_resid ~ micom_1_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.9977380630097707
bedtime_int_log1p_resid,micom_100_log,-0.0025428288777335,-1.2917996113064691,0.1966311403122331,1469.0,1469,0.0542582745862801,,bedtime_int_log1p_resid ~ micom_100_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_101_log,-0.0023219329126925,-2.2448618862665133,0.0249264099303672,1468.0,1468,0.0564487668907657,,bedtime_int_log1p_resid ~ micom_101_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_102_log,-0.0010001486807751,-0.3354247850658151,0.737352896762159,1469.0,1469,0.0532495807844832,,bedtime_int_log1p_resid ~ micom_102_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8938673912662619
bedtime_int_log1p_resid,micom_103_log,-0.0010135725162191,-0.3721851593172672,0.7098343277430829,1004.0,1004,0.0591657243430271,,bedtime_int_log1p_resid ~ micom_103_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8868169574728345
bedtime_int_log1p_resid,micom_104_log,-0.0010284979036393,-0.417720791232879,0.6762414836499044,1004.0,1004,0.0591997633803219,,bedtime_int_log1p_resid ~ micom_104_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8774970821698675
bedtime_int_log1p_resid,micom_105_log,-0.0010938911557649,-0.8275621438598313,0.408054689300941,1460.0,1460,0.0537293145808857,,bedtime_int_log1p_resid ~ micom_105_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7856006167849893
bedtime_int_log1p_resid,micom_106_log,-0.0007776607102065,-0.6379914688224039,0.5235803197393368,1455.0,1455,0.0533643107285631,,bedtime_int_log1p_resid ~ micom_106_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8167230220669387
bedtime_int_log1p_resid,micom_107_log,-0.0012335440985604,-0.744152523628631,0.4569042006555274,1467.0,1467,0.0533424225924886,,bedtime_int_log1p_resid ~ micom_107_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8132471825448451
bedtime_int_log1p_resid,micom_108_log,-0.0055372354964344,-1.4757971014176343,0.1402141423763538,1469.0,1469,0.0545878722596047,,bedtime_int_log1p_resid ~ micom_108_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_109_log,-0.0031753761500211,-1.223407628110989,0.2213733235925289,1469.0,1469,0.0541468833730546,,bedtime_int_log1p_resid ~ micom_109_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_110_log,-0.0016456694294506,-0.3715061029169143,0.7103145533156199,1469.0,1469,0.0532661308029435,,bedtime_int_log1p_resid ~ micom_110_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8868169574728345
bedtime_int_log1p_resid,micom_111_log,-0.0005832364083255,-0.3114720044987931,0.7554863212499559,1469.0,1469,0.0532395267060501,,bedtime_int_log1p_resid ~ micom_111_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8938673912662619
bedtime_int_log1p_resid,micom_112_log,0.0015555131473491,0.2850950323008945,0.7756117993145651,1469.0,1469,0.0532293162573603,,bedtime_int_log1p_resid ~ micom_112_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8938673912662619
bedtime_int_log1p_resid,micom_113_log,0.0005775076055592,0.5609659990464392,0.5749068554015688,1469.0,1469,0.0533807433342113,,bedtime_int_log1p_resid ~ micom_113_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8459343729480227
bedtime_int_log1p_resid,micom_114_log,0.0059940013805518,1.334219895328196,0.1823400053740336,1469.0,1469,0.0543303951667257,,bedtime_int_log1p_resid ~ micom_114_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_115_log,0.0052686827786196,2.1769046862127186,0.0296490910272151,1455.0,1455,0.0553958930833992,,bedtime_int_log1p_resid ~ micom_115_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_116_log,0.0030356071550618,1.197561017192939,0.2312824815337431,1469.0,1469,0.0541063573031886,,bedtime_int_log1p_resid ~ micom_116_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_117_log,-0.0017379956570616,-1.409787883265328,0.1588160367965131,1465.0,1465,0.0540737224528067,,bedtime_int_log1p_resid ~ micom_117_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_118_log,-0.001809338229079,-0.4805629002088964,0.6312577724395538,254.0,254,0.0515504378818986,,bedtime_int_log1p_resid ~ micom_118_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8701507169859144
bedtime_int_log1p_resid,micom_119_log,-0.001402062877407,-0.717727227784018,0.4730403908881089,1469.0,1469,0.0535107518368663,,bedtime_int_log1p_resid ~ micom_119_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.8132471825448451
bedtime_int_log1p_resid,micom_12_log,-0.0014189956070459,-1.0990837797778783,0.2719131001290183,1467.0,1467,0.053767138673488,,bedtime_int_log1p_resid ~ micom_12_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_120_log,-0.0021729911348405,-1.017494661229812,0.3091121163283888,1279.0,1279,0.0494922806808066,,bedtime_int_log1p_resid ~ micom_120_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_121_log,0.0048928958935177,1.470499654441783,0.141717748933545,1090.0,1090,0.0599360858501412,,bedtime_int_log1p_resid ~ micom_121_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
bedtime_int_log1p_resid,micom_122_log,-1.4907382224968732e-05,-0.0055627338999524,0.9955623638664776,1469.0,1469,0.053176592855105,,bedtime_int_log1p_resid ~ micom_122_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.9977380630097707
bedtime_int_log1p_resid,micom_123_log,0.0050244194622233,1.57045332031923,0.1166025949908444,1090.0,1090,0.0602000539334727,,bedtime_int_log1p_resid ~ micom_123_log + age + BMI_CALC + PC1 + PC2 + PC3 + C(sex) + C(microbiome_vendor) + fitbit_dip_minus_reference_microbe_dip,0.7822285250750812
