feature_set,sleep_feature,cv_id,n_test,r2
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,0,225,-0.012016383766049188
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,1,225,-0.04731477986501487
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,2,224,-0.04654085126379903
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,3,224,-0.023701304795016753
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,4,225,-0.03422291695757873
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,5,225,-0.0757651667572341
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,6,224,-0.004359040541479731
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,7,224,-0.05712664472930129
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,8,225,-0.11982281940320205
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,9,225,-0.0030238093426426804
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,10,224,-0.0019806910081783258
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,11,224,-0.04998123224257167
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,12,225,-0.023120999919111318
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,13,225,-0.03476779955032838
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,14,224,0.0011894595259228646
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,15,224,0.007263910901838533
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,16,225,0.010897737331832746
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,17,225,-0.0468708168757721
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,18,224,-0.050921404882980914
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,19,224,-0.06029006716583374
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,20,225,-0.0148375152339979
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,21,225,-0.05148857848033672
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,22,224,-0.024986931379881838
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,23,224,-0.044372952764147655
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,24,225,-0.07122024255969728
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,25,225,0.02052404229578597
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,26,224,-0.022091438216145898
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,27,224,-0.02664447657646174
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,28,225,-0.020115203944198523
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,29,225,-0.042485587612679954
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,30,224,-0.05218547542579488
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,31,224,0.014066912680283816
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,32,225,-0.008794601495212051
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,33,225,-0.005789713699583254
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,34,224,0.01596295904718359
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,35,224,-0.043428063001278217
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,36,225,-0.012802681046583553
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,37,225,-0.0017393671004242162
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,38,224,-0.029543167091409694
supplement_features,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,39,224,-0.04230484739336804
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,0,368,0.005357758827747028
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,1,367,-0.005461049028479437
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,2,367,-0.022054317224164066
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,3,367,-0.026678282760883354
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,4,368,-0.008693293057730367
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,5,367,-0.039471061499606996
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,6,367,-0.02372400526012375
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,7,367,-0.03943981035342903
supplement_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,8,368,-0.06596674274926384
