feature_set,sleep_feature,cv_id,n_test,r2
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,4,368,-0.08629535418325296
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,5,367,-0.13944922667462234
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,6,367,-0.049538366880840456
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,7,367,-0.0854052736823816
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,8,368,-0.23210464789794916
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,9,367,-0.1257268242134124
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,10,367,-0.12316407555633924
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,11,367,-0.08300728942246871
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,12,368,-0.19868181183508127
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,13,367,-0.054370104535188535
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,14,367,-0.10617032602979504
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,15,367,-0.12365349652935298
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,16,368,-0.11365326043267654
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,17,367,-0.1815228706994636
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,18,367,-0.08304801144955665
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,19,367,-0.09268463909547853
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,20,368,-0.11591484883270398
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,21,367,-0.06883128947135919
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,22,367,-0.07262069353145062
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,23,367,-0.09044004681089324
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,24,368,-0.10493465099157029
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,25,367,-0.18466555198737256
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,26,367,-0.06766640427892479
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,27,367,-0.03669629204497449
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,28,368,-0.06235930431204051
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,29,367,-0.07382756174337368
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,30,367,-0.17407264676096168
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,31,367,-0.14629300476323404
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,32,368,-0.11101913854379775
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,33,367,-0.1462484548186631
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,34,367,-0.30635274181348526
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,35,367,-0.03536804718956166
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,36,368,-0.06555260195933754
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,37,367,-0.06216468220926652
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,38,367,-0.11378740755430639
diversity_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,39,367,-0.2076446922569708
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,0,368,-0.09827879745762802
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,1,367,-0.11072910580029172
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,2,367,-0.08993975776606256
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,3,367,-0.1940131668255809
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,4,368,-0.09403346430187232
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,5,367,-0.13824303223352663
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,6,367,-0.11253896717069956
