feature_set,sleep_feature,cv_id,n_test,r2
control_covariate_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,34,367,-0.04592222695552928
control_covariate_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,35,367,-0.03358055339742716
control_covariate_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,36,368,-0.027419557497664337
control_covariate_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,37,367,-0.06595570311148302
control_covariate_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,38,367,-0.06775740341028702
control_covariate_features,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,39,367,-0.08835964471868607
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,0,368,-0.051076093374645026
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,1,367,-0.07834545367740997
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,2,367,-0.09382338940012058
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,3,367,-0.0763146582545926
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,4,368,-0.08070910211657623
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,5,367,-0.08432667988408071
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,6,367,-0.06459569612160365
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,7,367,-0.16251873465673672
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,8,368,-0.12281217920591003
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,9,367,-0.04541169419098878
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,10,367,-0.0856584383603094
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,11,367,-0.05240379236468651
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,12,368,-0.1427819175783458
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,13,367,-0.049933206230810656
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,14,367,-0.04917870115498624
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,15,367,-0.06122275886808337
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,16,368,-0.11824104805546076
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,17,367,-0.04942518694828668
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,18,367,-0.0507845587056992
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,19,367,-0.08545370816880049
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,20,368,-0.04148741568705838
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,21,367,-0.06523953931120774
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,22,367,-0.04762349376678965
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,23,367,-0.09305928806930486
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,24,368,-0.039293738001538125
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,25,367,-0.21984848382471056
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,26,367,-0.0549549624864607
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,27,367,-0.05828687011225431
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,28,368,-0.07221025811162507
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,29,367,-0.11134319377167823
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,30,367,-0.08302456238503408
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,31,367,-0.04402190761448521
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,32,368,-0.05949916960336554
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,33,367,-0.08795190550605114
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,34,367,-0.17308469666163262
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,35,367,-0.04115412010823771
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,36,368,-0.05840069387284985
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,37,367,-0.06437950402035031
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,38,367,-0.0812476319900044
control_covariate_features,sleep_efficiency_log1p_resid_rf_vendor_only_resid,39,367,-0.11924694008713943
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,0,368,-0.059593127069857976
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,1,367,-0.05108937522477697
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,2,367,-0.051239610414520076
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,3,367,-0.08175830825886177
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,4,368,-0.07270346950593853
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,5,367,-0.06489847867225929
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,6,367,-0.06181037834805014
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,7,367,-0.08415455751866197
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,8,368,-0.08181643681518502
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,9,367,-0.05372175330555762
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,10,367,-0.09723490754472519
