feature_set,sleep_feature,cv_id,n_test,r2
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,0,225,-0.006110254647390123
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,1,225,-0.00016260132253398396
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,2,224,-0.023477952571484106
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,3,224,-0.06601273969503696
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,4,225,0.0025815132724078538
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,5,225,-0.015436632675337458
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,6,224,-0.016786512649068053
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,7,224,-0.05500125150262436
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,8,225,-0.04117792319647395
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,9,225,-0.06244300165553818
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,10,224,0.021445772495792492
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,11,224,-0.012985776406247984
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,12,225,-0.006359866476544962
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,13,225,-0.04160146963404743
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,14,224,-0.05207509730981785
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,15,224,-0.02732629196574554
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,16,225,-0.036941876078971925
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,17,225,-0.0016314479120360659
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,18,224,0.024892328288938503
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,19,224,-0.03175692515830475
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,20,225,-0.01258565872915307
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,21,225,-0.019754669672232827
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,22,224,-0.016040069368421284
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,23,224,-0.05360422746744686
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,24,225,-0.038527005185421404
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,25,225,-0.0013977775099935918
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,26,224,-0.008832252005597452
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,27,224,-0.021777817978561265
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,28,225,-0.005971366238356479
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,29,225,-0.07155122729141583
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,30,224,-0.010547338020689745
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,31,224,0.0010764056402033928
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,32,225,-0.04056761896713246
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,33,225,0.0021569899498876666
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,34,224,-0.03650588560364798
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,35,224,-0.04259995607260825
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,36,225,-0.006422732186319946
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,37,225,-0.033195248686855416
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,38,224,-0.04040324868233225
micom_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,39,224,-0.048013383437307544
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,0,368,-0.053615553224912516
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,1,367,-0.03336929502793695
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,2,367,-0.019571482509044724
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,3,367,-0.021271767777855555
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,4,368,-0.02830313486625413
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,5,367,-0.03004165780032575
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,6,367,-0.027847058264653946
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,7,367,-0.0263828066715055
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,8,368,-0.04761798264218875
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,9,367,-0.07273644790725409
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,10,367,-0.00774179682752707
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,11,367,-0.034761006318499765
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,12,368,-0.02864175773452282
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,13,367,-0.022079554278355173
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,14,367,-0.024213321689454892
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,15,367,-0.030446194097212276
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,16,368,-0.01909097632837997
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,17,367,-0.03021371045736232
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,18,367,-0.031054824022007654
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,19,367,-0.025859740036869416
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,20,368,-0.013259142504877808
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,21,367,-0.0335720356250373
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,22,367,-0.013045709830796559
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,23,367,-0.0450592856436387
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,24,368,-0.032097816864389506
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,25,367,-0.05091518880434864
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,26,367,-0.02284679658659705
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,27,367,-0.008230707676535998
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,28,368,-0.06731012788931912
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,29,367,-0.021169848430463878
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,30,367,-0.016359010282639863
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,31,367,-0.0265249238112355
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,32,368,-0.02587684872561513
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,33,367,-0.03591547479723789
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,34,367,-0.0274287636100623
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,35,367,-0.034943806894935925
micom_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,36,368,-0.03688903993149073
