feature_set,sleep_feature,cv_id,n_test,r2
clinical_features_log1p,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,37,367,-0.027296167428255247
clinical_features_log1p,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,38,367,-0.04205911695540454
clinical_features_log1p,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,39,367,-0.04158590681030261
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,0,368,-0.042861792087638184
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,1,367,-0.12348385361935943
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,2,367,-0.05260691615244273
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,3,367,-0.09424505953390838
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,4,368,-0.18237525009244937
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,5,367,-0.12944679292093708
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,6,367,-0.04294398435697544
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,7,367,-0.15912541322178186
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,8,368,-0.27617902827569485
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,9,367,0.005834745033253097
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,10,367,-0.08593294391037398
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,11,367,-0.05819600566320404
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,12,368,-0.1919468919507914
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,13,367,-0.05641904186966529
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,14,367,-0.07427864365911563
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,15,367,-0.0580346026366958
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,16,368,-0.1240609887261408
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,17,367,-0.1307302765962426
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,18,367,-0.0629225472434305
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,19,367,-0.0945837357247199
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,20,368,-0.11016860374827098
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,21,367,-0.06622179260420746
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,22,367,-0.08798811005746976
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,23,367,-0.03193612910448507
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,24,368,-0.026736696398792947
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,25,367,-0.16774798515900624
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,26,367,-0.09606302962529756
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,27,367,-0.12381544082141982
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,28,368,-0.03222360958067583
